Date,Close,High,Low,Open,Volume
2018-10-18,68.6500015258789,70.02999877929688,68.47000122070312,70.02999877929688,215337
2018-10-19,69.12000274658203,69.7699966430664,68.55999755859375,68.68000030517578,108311
2018-10-22,69.16999816894531,69.6500015258789,68.2699966430664,69.41000366210938,513770
2018-10-23,66.43000030517578,69.66000366210938,65.73999786376953,69.55000305175781,853265
2018-10-24,66.81999969482422,67.72000122070312,66.05000305175781,66.16999816894531,775963
2018-10-25,67.33000183105469,67.6500015258789,65.98999786376953,66.36000061035156,573096
2018-10-26,67.58999633789062,67.87999725341797,66.19999694824219,66.94999694824219,595211
2018-10-29,67.04000091552734,67.94999694824219,66.29000091552734,67.55000305175781,477487
2018-10-30,66.18000030517578,67.26000213623047,65.33000183105469,66.68000030517578,680441
2018-10-31,65.30999755859375,67.0,64.80999755859375,66.31999969482422,666487
2018-11-01,63.689998626708984,65.38999938964844,63.11000061035156,64.87999725341797,790286
2018-11-02,63.13999938964844,63.95000076293945,62.630001068115234,63.5,708906
2018-11-05,63.099998474121094,64.13999938964844,62.52000045776367,62.9900016784668,609129
2018-11-06,62.209999084472656,63.31999969482422,61.310001373291016,62.70000076293945,761240
2018-11-07,61.66999816894531,63.18000030517578,61.20000076293945,61.7400016784668,866628
2018-11-08,60.66999816894531,62.41999816894531,60.400001525878906,61.63999938964844,764546
2018-11-09,60.189998626708984,60.790000915527344,59.2599983215332,60.75,821729
2018-11-12,59.93000030517578,61.279998779296875,58.68000030517578,60.70000076293945,806219
2018-11-13,55.689998626708984,59.349998474121094,54.75,58.880001068115234,1095643
2018-11-14,56.25,57.369998931884766,55.130001068115234,55.27000045776367,844696
2018-11-15,56.459999084472656,57.2599983215332,55.59000015258789,56.02000045776367,256499
2018-11-16,56.459999084472656,57.959999084472656,55.88999938964844,56.58000183105469,159001
2018-11-19,56.7599983215332,57.33000183105469,55.08000183105469,56.720001220703125,699684
2018-11-20,53.43000030517578,57.439998626708984,52.77000045776367,57.38999938964844,983120
2018-11-21,54.630001068115234,55.86000061035156,53.38999938964844,53.38999938964844,734277
2018-11-23,50.41999816894531,54.119998931884766,50.150001525878906,53.869998931884766,1014667
2018-11-26,51.630001068115234,52.25,50.099998474121094,50.619998931884766,663108
2018-11-27,51.560001373291016,52.380001068115234,50.29999923706055,51.540000915527344,764010
2018-11-28,50.290000915527344,52.560001373291016,50.060001373291016,52.09000015258789,831688
2018-11-29,51.45000076293945,52.20000076293945,49.40999984741211,50.310001373291016,812721
2018-11-30,50.93000030517578,51.790000915527344,49.650001525878906,51.27000045776367,796714
2018-12-03,52.95000076293945,53.849998474121094,52.029998779296875,52.45000076293945,758010
2018-12-04,53.25,54.54999923706055,52.43000030517578,53.130001068115234,738130
2018-12-06,51.4900016784668,53.29999923706055,50.08000183105469,52.93000030517578,987266
2018-12-07,52.61000061035156,54.220001220703125,50.599998474121094,51.7599983215332,987717
2018-12-10,51.0,52.810001373291016,50.529998779296875,52.029998779296875,733225
2018-12-11,51.650001525878906,52.43000030517578,50.70000076293945,50.88999938964844,665262
2018-12-12,51.150001525878906,52.880001068115234,50.939998626708984,51.95000076293945,730810
2018-12-13,52.58000183105469,53.27000045776367,50.349998474121094,51.20000076293945,733627
2018-12-14,51.20000076293945,52.95000076293945,50.84000015258789,52.83000183105469,526839
2018-12-17,49.880001068115234,51.869998931884766,49.0099983215332,51.25,211257
2018-12-18,46.2400016784668,49.59000015258789,45.790000915527344,49.15999984741211,120101
2018-12-19,47.20000076293945,48.0,45.93000030517578,45.93000030517578,817721
2018-12-20,45.880001068115234,47.5099983215332,45.66999816894531,47.38999938964844,794130
2018-12-21,45.59000015258789,46.77000045776367,45.130001068115234,46.25,694003
2018-12-24,42.529998779296875,46.2400016784668,42.36000061035156,45.45000076293945,415859
2018-12-26,46.220001220703125,47.0,42.52000045776367,42.849998474121094,698408
2018-12-27,44.61000061035156,46.70000076293945,44.369998931884766,46.58000183105469,665590
2018-12-28,45.33000183105469,46.220001220703125,44.41999816894531,45.439998626708984,564385
2018-12-31,45.40999984741211,46.529998779296875,44.72999954223633,45.220001220703125,476970
2019-01-02,46.540000915527344,47.779998779296875,44.349998474121094,45.79999923706055,850480
2019-01-03,47.09000015258789,47.4900016784668,45.349998474121094,46.2599983215332,788718
2019-01-04,47.959999084472656,49.220001220703125,46.650001525878906,46.900001525878906,817277
2019-01-07,48.52000045776367,49.790000915527344,48.11000061035156,48.29999923706055,819939
2019-01-08,49.779998779296875,49.95000076293945,48.310001373291016,48.72999954223633,765981
2019-01-09,52.36000061035156,52.58000183105469,49.709999084472656,49.79999923706055,891922
2019-01-10,52.59000015258789,52.779998779296875,51.369998931884766,52.18000030517578,821782
2019-01-11,51.59000015258789,53.310001373291016,51.18000030517578,52.279998779296875,812339
2019-01-14,50.5099983215332,52.11000061035156,50.380001068115234,51.72999954223633,791527
2019-01-15,52.11000061035156,52.29999923706055,50.63999938964844,50.779998779296875,664183
2019-01-16,52.310001373291016,52.52000045776367,51.2599983215332,52.0,694182
2019-01-17,52.06999969482422,52.58000183105469,50.97999954223633,52.29999923706055,288560
2019-01-18,53.79999923706055,53.91999816894531,52.09000015258789,52.22999954223633,193099
2019-01-22,52.56999969482422,54.2400016784668,51.79999923706055,53.72999954223633,951158
2019-01-23,52.619998931884766,53.63999938964844,51.86000061035156,52.95000076293945,702866
2019-01-24,53.130001068115234,53.470001220703125,52.06999969482422,52.45000076293945,714415
2019-01-25,53.689998626708984,53.939998626708984,52.90999984741211,53.16999816894531,593385
2019-01-28,51.9900016784668,53.63999938964844,51.33000183105469,53.560001373291016,650667
2019-01-29,53.310001373291016,53.93000030517578,51.84000015258789,52.119998931884766,660527
2019-01-30,54.22999954223633,54.93000030517578,53.09000015258789,53.2400016784668,731312
2019-01-31,53.790000915527344,55.369998931884766,53.619998931884766,54.279998779296875,718650
2019-02-01,55.2599983215332,55.65999984741211,53.369998931884766,54.0099983215332,689566
2019-02-04,54.560001373291016,55.75,53.290000915527344,55.31999969482422,622472
2019-02-05,53.65999984741211,55.209999084472656,53.470001220703125,54.86000061035156,609756
2019-02-06,54.0099983215332,54.29999923706055,52.86000061035156,53.72999954223633,606720
2019-02-07,52.63999938964844,54.209999084472656,51.79999923706055,53.939998626708984,749010
2019-02-08,52.720001220703125,52.9900016784668,52.08000183105469,52.59000015258789,621003
2019-02-11,52.40999984741211,52.779998779296875,51.22999954223633,52.65999984741211,750242
2019-02-12,53.099998474121094,54.04999923706055,52.290000915527344,52.470001220703125,708312
2019-02-13,53.900001525878906,54.599998474121094,53.27000045776367,53.349998474121094,706552
2019-02-14,54.40999984741211,54.68000030517578,53.08000183105469,53.959999084472656,623546
2019-02-15,55.59000015258789,55.869998931884766,54.2400016784668,54.47999954223633,276907
2019-02-19,56.09000015258789,56.33000183105469,55.290000915527344,55.779998779296875,153728
2019-02-20,56.91999816894531,57.54999923706055,55.47999954223633,55.939998626708984,685111
2019-02-21,56.959999084472656,57.61000061035156,56.63999938964844,57.2400016784668,546202
2019-02-22,57.2599983215332,57.810001373291016,56.709999084472656,56.84000015258789,513439
2019-02-25,55.47999954223633,57.529998779296875,55.08000183105469,57.16999816894531,723012
2019-02-26,55.5,56.08000183105469,55.02000045776367,55.459999084472656,538919
2019-02-27,56.939998626708984,57.38999938964844,55.720001220703125,55.95000076293945,577227
2019-02-28,57.220001220703125,57.43000030517578,56.43000030517578,57.0,496678
2019-03-01,55.79999923706055,57.880001068115234,55.56999969482422,57.220001220703125,684186
2019-03-04,56.59000015258789,57.0,55.810001373291016,55.83000183105469,549396
2019-03-05,56.560001373291016,57.189998626708984,56.09000015258789,56.45000076293945,538399
2019-03-06,56.220001220703125,56.400001525878906,55.41999816894531,56.279998779296875,637677
2019-03-07,56.65999984741211,56.9900016784668,56.08000183105469,56.20000076293945,628824
2019-03-08,56.06999969482422,56.5099983215332,54.52000045776367,56.43000030517578,747358
2019-03-11,56.790000915527344,57.0099983215332,55.959999084472656,56.06999969482422,597156
2019-03-12,56.869998931884766,57.54999923706055,56.7400016784668,56.7599983215332,652798
2019-03-13,58.2599983215332,58.47999954223633,57.0099983215332,57.09000015258789,610616
2019-03-14,58.61000061035156,58.7400016784668,58.0,58.349998474121094,567604
2019-03-15,58.52000045776367,58.95000076293945,57.7400016784668,58.5099983215332,507393
2019-03-18,59.09000015258789,59.22999954223633,58.04999923706055,58.45000076293945,157241
2019-03-19,59.029998779296875,59.56999969482422,58.619998931884766,59.0099983215332,114822
2019-03-20,59.83000183105469,60.119998931884766,58.38999938964844,59.02000045776367,786342
2019-03-21,59.97999954223633,60.38999938964844,59.65999984741211,59.9900016784668,655380
2019-03-22,59.040000915527344,60.06999969482422,58.279998779296875,59.869998931884766,738840
2019-03-25,58.81999969482422,59.349998474121094,58.16999816894531,58.97999954223633,705399
2019-03-26,59.939998626708984,60.380001068115234,59.040000915527344,59.119998931884766,685988
2019-03-27,59.40999984741211,60.220001220703125,58.810001373291016,60.029998779296875,732150
2019-03-28,59.29999923706055,59.560001373291016,58.20000076293945,59.400001525878906,712209
2019-03-29,60.13999938964844,60.72999954223633,59.40999984741211,59.529998779296875,705559
2019-04-01,61.59000015258789,61.79999923706055,60.130001068115234,60.2400016784668,670808
2019-04-02,62.58000183105469,62.75,61.599998474121094,61.810001373291016,793227
2019-04-03,62.459999084472656,62.9900016784668,62.04999923706055,62.63999938964844,799672
2019-04-04,62.099998474121094,62.77000045776367,61.88999938964844,62.5,684973
2019-04-05,63.08000183105469,63.34000015258789,61.81999969482422,62.18000030517578,686862
2019-04-08,64.4000015258789,64.4800033569336,63.130001068115234,63.33000183105469,895767
2019-04-09,63.97999954223633,64.79000091552734,63.68000030517578,64.4000015258789,790677
2019-04-10,64.61000061035156,64.69999694824219,64.05000305175781,64.22000122070312,722216
2019-04-11,63.58000183105469,64.48999786376953,63.310001373291016,64.4800033569336,760504
2019-04-12,63.88999938964844,64.6500015258789,63.65999984741211,63.709999084472656,625588
2019-04-15,63.400001525878906,63.84000015258789,63.029998779296875,63.7599983215332,555858
2019-04-16,64.05000305175781,64.37000274658203,62.9900016784668,63.56999969482422,547469
2019-04-17,63.7599983215332,64.61000061035156,63.65999984741211,64.31999969482422,235376
2019-04-18,64.0,64.16000366210938,63.459999084472656,63.75,148238
2019-04-22,65.69999694824219,65.91999816894531,64.0,64.0,763527
2019-04-23,66.30000305175781,66.5999984741211,65.58000183105469,65.75,700598
2019-04-24,65.88999938964844,66.43000030517578,65.66000366210938,66.16999816894531,678386
2019-04-25,65.20999908447266,66.27999877929688,64.9000015258789,65.80999755859375,603001
2019-04-26,63.29999923706055,65.18000030517578,62.279998779296875,65.12999725341797,1000836
2019-04-29,63.5,63.689998626708984,62.459999084472656,62.95000076293945,654076
2019-04-30,63.90999984741211,64.75,63.29999923706055,63.58000183105469,750494
2019-05-01,63.599998474121094,63.93000030517578,62.77000045776367,63.400001525878906,676872
2019-05-02,61.810001373291016,63.68000030517578,60.95000076293945,63.61000061035156,914661
2019-05-03,61.939998626708984,62.52000045776367,61.29999923706055,61.54999923706055,646866
2019-05-06,62.25,62.95000076293945,60.040000915527344,61.43000030517578,768810
2019-05-07,61.400001525878906,62.4900016784668,60.65999984741211,62.16999816894531,842810
2019-05-08,62.119998931884766,62.369998931884766,61.06999969482422,61.439998626708984,791769
2019-05-09,61.70000076293945,62.209999084472656,60.91999816894531,62.02000045776367,769583
2019-05-10,61.65999984741211,62.4900016784668,61.41999816894531,61.63999938964844,786494
2019-05-13,61.040000915527344,63.33000183105469,60.63999938964844,61.650001525878906,1003106
2019-05-14,61.779998779296875,62.11000061035156,60.689998626708984,60.86000061035156,751668
2019-05-15,62.02000045776367,62.34000015258789,60.849998474121094,61.369998931884766,723001
2019-05-16,62.869998931884766,63.47999954223633,62.08000183105469,62.119998931884766,545679
2019-05-17,62.7599983215332,63.63999938964844,62.52000045776367,63.119998931884766,215802
2019-05-20,63.099998474121094,63.810001373291016,62.45000076293945,63.529998779296875,131888
2019-05-21,62.9900016784668,63.599998474121094,62.75,63.279998779296875,641680
2019-05-22,61.41999816894531,62.779998779296875,61.029998779296875,62.63999938964844,766728
2019-05-23,57.90999984741211,61.290000915527344,57.33000183105469,61.27000045776367,1108052
2019-05-24,58.630001068115234,59.099998474121094,57.5,58.209999084472656,758099
2019-05-28,59.13999938964844,59.56999969482422,58.130001068115234,58.939998626708984,1020323
2019-05-29,58.810001373291016,59.13999938964844,56.880001068115234,59.06999969482422,1124959
2019-05-30,56.59000015258789,59.70000076293945,56.33000183105469,59.119998931884766,842281
2019-05-31,53.5,56.61000061035156,53.04999923706055,56.459999084472656,1031488
2019-06-03,53.25,54.630001068115234,52.11000061035156,53.41999816894531,984308
2019-06-04,53.47999954223633,53.779998779296875,52.43000030517578,52.88999938964844,831625
2019-06-05,51.68000030517578,53.40999984741211,50.599998474121094,52.86000061035156,943186
2019-06-06,52.59000015258789,53.29999923706055,51.16999816894531,51.65999984741211,790067
2019-06-07,53.9900016784668,54.31999969482422,52.619998931884766,53.099998474121094,828133
2019-06-10,53.2599983215332,54.84000015258789,53.04999923706055,54.2400016784668,687146
2019-06-11,53.27000045776367,54.040000915527344,52.90999984741211,53.43000030517578,642940
2019-06-12,51.13999938964844,53.04999923706055,50.720001220703125,53.040000915527344,786105
2019-06-13,52.279998779296875,53.45000076293945,50.91999816894531,51.06999969482422,945024
2019-06-14,52.5099983215332,52.97999954223633,51.70000076293945,52.18000030517578,574229
2019-06-17,51.93000030517578,52.7400016784668,51.58000183105469,52.5,397868
2019-06-18,53.900001525878906,54.310001373291016,51.5,51.95000076293945,181640
2019-06-19,53.7599983215332,54.41999816894531,53.279998779296875,54.09000015258789,122838
2019-06-20,56.650001525878906,57.02000045776367,54.11000061035156,54.119998931884766,854514
2019-06-21,57.43000030517578,57.97999954223633,56.65999984741211,57.2599983215332,676047
2019-06-24,57.900001525878906,58.220001220703125,56.75,57.720001220703125,597164
2019-06-25,57.83000183105469,58.84000015258789,57.20000076293945,57.7400016784668,673140
2019-06-26,59.380001068115234,59.93000030517578,58.650001525878906,58.84000015258789,686817
2019-06-27,59.43000030517578,59.72999954223633,58.61000061035156,59.27000045776367,531405
2019-06-28,58.470001220703125,59.79999923706055,57.75,59.220001220703125,556101
2019-07-01,59.09000015258789,60.279998779296875,58.34000015258789,59.27000045776367,674887
2019-07-02,56.25,59.43000030517578,56.09000015258789,59.13999938964844,878938
2019-07-03,57.34000015258789,57.47999954223633,56.040000915527344,56.4900016784668,600131
2019-07-05,57.5099983215332,57.81999969482422,56.290000915527344,57.380001068115234,698015
2019-07-08,57.65999984741211,58.459999084472656,57.29999923706055,57.77000045776367,540861
2019-07-09,57.83000183105469,59.099998474121094,57.290000915527344,57.560001373291016,551872
2019-07-10,60.43000030517578,60.529998779296875,58.349998474121094,58.400001525878906,690656
2019-07-11,60.20000076293945,60.939998626708984,60.13999938964844,60.439998626708984,573019
2019-07-12,60.209999084472656,60.7400016784668,59.93000030517578,60.459999084472656,469029
2019-07-15,59.58000183105469,60.91999816894531,59.20000076293945,60.25,566818
2019-07-16,57.619998931884766,60.060001373291016,57.06999969482422,59.2599983215332,712540
2019-07-17,56.779998779296875,58.36000061035156,56.209999084472656,57.52000045776367,504432
2019-07-18,55.29999923706055,57.31999969482422,54.720001220703125,56.599998474121094,215361
2019-07-19,55.630001068115234,56.36000061035156,54.9900016784668,55.720001220703125,105217
2019-07-22,56.220001220703125,56.84000015258789,55.720001220703125,56.220001220703125,619483
2019-07-23,56.77000045776367,57.470001220703125,55.7400016784668,56.16999816894531,521876
2019-07-24,55.880001068115234,57.63999938964844,55.33000183105469,57.22999954223633,745248
2019-07-25,56.02000045776367,56.9900016784668,55.810001373291016,55.900001525878906,559282
2019-07-26,56.20000076293945,56.56999969482422,55.68000030517578,55.93000030517578,476785
2019-07-29,56.869998931884766,57.099998474121094,55.810001373291016,56.20000076293945,529742
2019-07-30,58.04999923706055,58.470001220703125,56.959999084472656,57.06999969482422,547401
2019-07-31,58.58000183105469,58.81999969482422,57.810001373291016,58.34000015258789,614001
2019-08-01,53.95000076293945,57.9900016784668,53.59000015258789,57.849998474121094,886748
2019-08-02,55.65999984741211,56.04999923706055,54.150001525878906,54.540000915527344,739810
2019-08-05,54.689998626708984,55.61000061035156,54.220001220703125,55.380001068115234,823844
2019-08-06,53.630001068115234,55.41999816894531,53.290000915527344,54.95000076293945,682794
2019-08-07,51.09000015258789,53.77000045776367,50.52000045776367,53.41999816894531,1063214
2019-08-08,52.540000915527344,53.060001373291016,51.939998626708984,52.33000183105469,724762
2019-08-09,54.5,54.91999816894531,52.369998931884766,52.880001068115234,726386
2019-08-12,54.93000030517578,55.18000030517578,53.540000915527344,54.31999969482422,611027
2019-08-13,57.099998474121094,57.470001220703125,54.209999084472656,54.72999954223633,783486
2019-08-14,55.22999954223633,56.849998474121094,53.970001220703125,56.7400016784668,718293
2019-08-15,54.470001220703125,55.33000183105469,53.77000045776367,54.900001525878906,527866
2019-08-16,54.869998931884766,55.66999816894531,54.2599983215332,54.7400016784668,168345
2019-08-19,56.209999084472656,56.40999984741211,54.84000015258789,54.959999084472656,113571
2019-08-20,56.34000015258789,56.599998474121094,55.279998779296875,56.099998474121094,659258
2019-08-21,55.68000030517578,57.130001068115234,55.54999923706055,56.04999923706055,704035
2019-08-22,55.349998474121094,56.459999084472656,54.849998474121094,55.939998626708984,621573
2019-08-23,54.16999816894531,55.599998474121094,53.2400016784668,55.349998474121094,807151
2019-08-26,53.63999938964844,55.2599983215332,52.959999084472656,53.25,679022
2019-08-27,54.93000030517578,55.720001220703125,53.689998626708984,53.7599983215332,596624
2019-08-28,55.779998779296875,56.75,55.34000015258789,55.709999084472656,674048
2019-08-29,56.709999084472656,56.88999938964844,55.43000030517578,55.880001068115234,630760
2019-08-30,55.099998474121094,56.720001220703125,54.54999923706055,56.630001068115234,708268
2019-09-03,53.939998626708984,55.2400016784668,52.84000015258789,55.0,970804
2019-09-04,56.2599983215332,56.58000183105469,53.84000015258789,53.91999816894531,682298
2019-09-05,56.29999923706055,57.7599983215332,55.75,55.95000076293945,712466
2019-09-06,56.52000045776367,56.95000076293945,54.83000183105469,56.189998626708984,714294
2019-09-09,57.849998474121094,58.15999984741211,56.58000183105469,56.79999923706055,646993
2019-09-10,57.400001525878906,58.7599983215332,57.20000076293945,58.029998779296875,755472
2019-09-11,55.75,58.29999923706055,55.61000061035156,57.88999938964844,858772
2019-09-12,55.09000015258789,56.34000015258789,54.0,55.93000030517578,845977
2019-09-13,54.849998474121094,55.68000030517578,54.439998626708984,55.150001525878906,599470
2019-09-16,62.900001525878906,63.380001068115234,58.77000045776367,61.47999954223633,1404916
2019-09-17,59.34000015258789,62.59000015258789,58.459999084472656,61.959999084472656,993237
2019-09-18,58.11000061035156,59.43000030517578,57.66999816894531,58.810001373291016,216961
2019-09-19,58.130001068115234,59.540000915527344,58.0099983215332,58.20000076293945,112327
2019-09-20,58.09000015258789,59.099998474121094,57.790000915527344,58.650001525878906,576019
2019-09-23,58.63999938964844,59.38999938964844,57.369998931884766,59.25,526785
2019-09-24,57.290000915527344,58.4900016784668,56.689998626708984,58.439998626708984,591529
2019-09-25,56.4900016784668,57.02000045776367,55.54999923706055,56.70000076293945,563550
2019-09-26,56.40999984741211,56.84000015258789,55.40999984741211,56.689998626708984,599653
2019-09-27,55.90999984741211,56.7599983215332,54.75,56.5099983215332,712966
2019-09-30,54.06999969482422,56.56999969482422,53.97999954223633,56.540000915527344,532522
2019-10-01,53.619998931884766,54.84000015258789,53.04999923706055,54.279998779296875,589176
2019-10-02,52.63999938964844,54.41999816894531,52.16999816894531,54.0,590306
2019-10-03,52.45000076293945,52.90999984741211,50.9900016784668,52.470001220703125,642466
2019-10-04,52.810001373291016,53.349998474121094,52.040000915527344,52.290000915527344,541104
2019-10-07,52.75,54.060001373291016,52.59000015258789,52.689998626708984,549019
2019-10-08,52.630001068115234,53.27000045776367,51.810001373291016,52.810001373291016,658324
2019-10-09,52.59000015258789,53.7400016784668,52.310001373291016,52.56999969482422,632666
2019-10-10,53.54999923706055,53.970001220703125,51.380001068115234,52.689998626708984,613944
2019-10-11,54.70000076293945,54.93000030517578,53.63999938964844,53.880001068115234,467643
2019-10-14,53.59000015258789,54.900001525878906,52.77000045776367,54.900001525878906,467643
2019-10-15,52.810001373291016,53.790000915527344,52.38999938964844,53.5099983215332,511249
2019-10-16,53.36000061035156,53.7400016784668,52.52000045776367,52.91999816894531,451643
2019-10-17,53.93000030517578,54.15999984741211,52.619998931884766,52.9900016784668,418422
2019-10-18,53.779998779296875,54.619998931884766,53.349998474121094,54.09000015258789,174477
2019-10-21,53.310001373291016,54.029998779296875,52.709999084472656,53.709999084472656,95979
2019-10-22,54.15999984741211,54.619998931884766,53.099998474121094,53.38999938964844,506573
2019-10-23,55.970001220703125,56.06999969482422,53.619998931884766,54.29999923706055,620202
2019-10-24,56.22999954223633,56.5099983215332,55.40999984741211,55.900001525878906,480764
2019-10-25,56.65999984741211,56.7400016784668,55.599998474121094,56.06999969482422,445020
2019-10-28,55.810001373291016,56.91999816894531,55.58000183105469,56.650001525878906,437020
2019-10-29,55.540000915527344,55.90999984741211,54.61000061035156,55.79999923706055,521457
2019-10-30,55.060001373291016,55.72999954223633,54.41999816894531,55.529998779296875,659328
2019-10-31,54.18000030517578,55.59000015258789,53.709999084472656,54.900001525878906,677419
2019-11-01,56.20000076293945,56.33000183105469,54.06999969482422,54.150001525878906,538117
2019-11-04,56.540000915527344,57.43000030517578,55.83000183105469,56.40999984741211,580350
2019-11-05,57.22999954223633,57.5,56.29999923706055,56.560001373291016,435319
2019-11-06,56.349998474121094,57.849998474121094,56.11000061035156,57.2599983215332,623258
2019-11-07,57.150001525878906,57.880001068115234,56.27000045776367,56.349998474121094,678165
2019-11-08,57.2400016784668,57.47999954223633,55.7599983215332,57.08000183105469,636941
2019-11-11,56.86000061035156,57.400001525878906,56.25,57.400001525878906,498981
2019-11-12,56.79999923706055,57.54999923706055,56.540000915527344,56.88999938964844,586568
2019-11-13,57.119998931884766,57.529998779296875,56.20000076293945,56.790000915527344,547635
2019-11-14,56.77000045776367,57.790000915527344,56.630001068115234,57.38999938964844,516832
2019-11-15,57.720001220703125,57.970001220703125,56.43000030517578,56.90999984741211,375993
2019-11-18,57.04999923706055,58.09000015258789,56.54999923706055,57.880001068115234,159328
2019-11-19,55.209999084472656,57.11000061035156,55.040000915527344,56.900001525878906,121214
2019-11-20,57.11000061035156,57.25,54.7599983215332,55.15999984741211,674891
2019-11-21,58.58000183105469,58.66999816894531,56.599998474121094,57.0,593533
2019-11-22,57.77000045776367,58.7400016784668,57.5,58.310001373291016,508244
2019-11-25,58.0099983215332,58.150001525878906,57.209999084472656,57.91999816894531,420642
2019-11-26,58.40999984741211,58.560001373291016,57.7599983215332,57.91999816894531,443816
2019-11-27,58.11000061035156,58.68000030517578,57.5099983215332,58.27000045776367,454256
2019-11-29,55.16999816894531,58.29999923706055,55.02000045776367,58.130001068115234,718724
2019-12-02,55.959999084472656,56.66999816894531,55.41999816894531,55.470001220703125,616423
2019-12-03,56.099998474121094,56.79999923706055,55.349998474121094,55.959999084472656,560554
2019-12-04,58.43000030517578,58.65999984741211,56.279998779296875,56.43000030517578,760541
2019-12-05,58.43000030517578,59.119998931884766,58.099998474121094,58.36000061035156,649461
2019-12-06,59.20000076293945,59.849998474121094,57.70000076293945,58.31999969482422,679609
2019-12-09,59.02000045776367,59.25,58.22999954223633,59.11000061035156,511561
2019-12-10,59.2400016784668,59.52000045776367,58.52000045776367,58.91999816894531,566822
2019-12-11,58.7599983215332,59.220001220703125,58.11000061035156,59.060001373291016,589650
2019-12-12,59.18000030517578,59.720001220703125,58.75,58.880001068115234,530851
2019-12-13,60.06999969482422,60.47999954223633,59.27000045776367,59.36000061035156,512288
2019-12-16,60.209999084472656,60.34000015258789,59.709999084472656,59.869998931884766,347395
2019-12-17,60.939998626708984,61.060001373291016,60.029998779296875,60.22999954223633,163744
2019-12-18,60.93000030517578,61.18000030517578,60.31999969482422,60.54999923706055,131071
2019-12-19,61.220001220703125,61.470001220703125,60.790000915527344,60.86000061035156,426341
2019-12-20,60.439998626708984,61.20000076293945,60.02000045776367,61.11000061035156,552517
2019-12-23,60.52000045776367,60.77000045776367,60.099998474121094,60.40999984741211,314711
2019-12-24,61.11000061035156,61.15999984741211,60.470001220703125,60.630001068115234,204535
2019-12-26,61.68000030517578,61.83000183105469,61.060001373291016,61.20000076293945,265091
2019-12-27,61.720001220703125,61.970001220703125,61.2400016784668,61.72999954223633,351899
2019-12-30,61.68000030517578,62.34000015258789,61.09000015258789,61.709999084472656,427149
2019-12-31,61.060001373291016,61.880001068115234,60.630001068115234,61.68000030517578,494535
2020-01-02,61.18000030517578,61.599998474121094,60.63999938964844,61.599998474121094,486873
2020-01-03,63.04999923706055,64.08999633789062,61.130001068115234,61.18000030517578,885861
2020-01-06,63.27000045776367,64.72000122070312,62.63999938964844,63.709999084472656,724236
2020-01-07,62.70000076293945,63.150001525878906,62.11000061035156,62.90999984741211,582649
2020-01-08,59.61000061035156,65.6500015258789,59.150001525878906,62.84000015258789,1205710
2020-01-09,59.560001373291016,60.310001373291016,58.65999984741211,59.9900016784668,750933
2020-01-10,59.040000915527344,59.779998779296875,58.849998474121094,59.61000061035156,596186
2020-01-13,58.08000183105469,59.27000045776367,57.90999984741211,59.040000915527344,584002
2020-01-14,58.22999954223633,58.720001220703125,57.720001220703125,58.029998779296875,507714
2020-01-15,57.810001373291016,58.36000061035156,57.36000061035156,58.20000076293945,433169
2020-01-16,58.52000045776367,58.869998931884766,57.560001373291016,58.099998474121094,182871
2020-01-17,58.540000915527344,58.97999954223633,58.27000045776367,58.59000015258789,122561
2020-01-21,58.34000015258789,59.72999954223633,57.68000030517578,59.16999816894531,648335
2020-01-22,56.7400016784668,58.380001068115234,56.029998779296875,58.2599983215332,620119
2020-01-23,55.59000015258789,56.27000045776367,54.77000045776367,56.11000061035156,703995
2020-01-24,54.189998626708984,55.95000076293945,53.849998474121094,55.689998626708984,586195
2020-01-27,53.13999938964844,53.709999084472656,52.130001068115234,53.70000076293945,712880
2020-01-28,53.47999954223633,54.060001373291016,52.68000030517578,52.77000045776367,633963
2020-01-29,53.33000183105469,54.369998931884766,52.810001373291016,53.970001220703125,624979
2020-01-30,52.13999938964844,53.20000076293945,51.65999984741211,53.09000015258789,720123
2020-01-31,51.560001373291016,53.36000061035156,50.970001220703125,52.91999816894531,827907
2020-02-03,50.11000061035156,51.970001220703125,49.79999923706055,51.0099983215332,876044
2020-02-04,49.61000061035156,51.54999923706055,49.310001373291016,49.939998626708984,859357
2020-02-05,50.75,51.880001068115234,49.470001220703125,49.5099983215332,887946
2020-02-06,50.95000076293945,52.20000076293945,50.2400016784668,51.16999816894531,750659
2020-02-07,50.31999969482422,51.47999954223633,50.09000015258789,51.11000061035156,768345
2020-02-10,49.56999969482422,50.4900016784668,49.41999816894531,50.119998931884766,715894
2020-02-11,49.939998626708984,50.689998626708984,49.58000183105469,49.61000061035156,725733
2020-02-12,51.16999816894531,51.72999954223633,49.95000076293945,49.959999084472656,795256
2020-02-13,51.41999816894531,51.959999084472656,50.599998474121094,51.720001220703125,745400
2020-02-14,52.04999923706055,52.34000015258789,51.31999969482422,51.5099983215332,607343
2020-02-18,52.04999923706055,52.40999984741211,50.880001068115234,52.22999954223633,221774
2020-02-19,53.290000915527344,53.65999984741211,51.93000030517578,52.119998931884766,113683
2020-02-20,53.779998779296875,54.5,53.220001220703125,53.5,676179
2020-02-21,53.380001068115234,53.86000061035156,52.54999923706055,53.7400016784668,707555
2020-02-24,51.43000030517578,52.63999938964844,50.45000076293945,52.599998474121094,765515
